soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label,source,suitability_probability,suitable
5.8,456,85,720,26.5,88,Coffee,augmented_smote,1.0,True
6.2,467,82,1017,26.8,95,Coffee,augmented_smote,1.0,True
5.8,458,84,783,26.6,89,Coffee,augmented_smote,0.95,True
5.8,452,86,708,26.5,87,Coffee,augmented_smote,1.0,True
6.2,465,84,1088,26.9,94,Coffee,augmented_smote,0.9657,True
5.8,453,86,709,26.5,87,Coffee,augmented_smote,1.0,True
6.5,473,81,1191,27.0,97,Coffee,augmented_smote,0.99,True
5.8,453,86,710,26.5,87,Coffee,augmented_smote,1.0,True
6.0,461,84,921,26.7,92,Coffee,augmented_smote,0.9833,True
5.8,457,85,749,26.5,89,Coffee,augmented_smote,0.9967,True
6.2,467,83,1021,26.8,94,Coffee,augmented_smote,0.9904,True
6.0,464,83,931,26.7,93,Coffee,augmented_smote,0.9889,True
6.4,472,81,1157,26.9,97,Coffee,augmented_smote,0.9967,True
5.8,457,85,877,26.7,90,Coffee,augmented_smote,0.8233,True
5.8,457,85,766,26.5,89,Coffee,augmented_smote,0.9933,True
6.3,471,81,1120,26.9,97,Coffee,augmented_smote,0.9967,True
6.0,462,83,947,26.7,93,Coffee,augmented_smote,0.9867,True
6.3,469,82,1084,26.9,95,Coffee,augmented_smote,0.94,True
6.5,473,81,1218,27.0,98,Coffee,augmented_smote,1.0,True
5.8,451,86,703,26.5,87,Coffee,augmented_smote,0.9447,True
6.5,470,83,1227,27.0,97,Coffee,augmented_smote,1.0,True
6.5,474,81,1221,27.0,98,Coffee,augmented_smote,1.0,True
6.5,475,80,1215,27.0,99,Coffee,augmented_smote,0.99,True
5.9,461,83,919,26.7,92,Coffee,augmented_smote,0.96,True
6.1,464,83,938,26.7,92,Coffee,augmented_smote,0.9756,True
5.8,455,85,812,26.6,89,Coffee,augmented_smote,0.95,True
6.0,461,84,946,26.7,92,Coffee,augmented_smote,0.9733,True
5.8,455,85,823,26.6,89,Coffee,augmented_smote,0.9333,True
5.8,458,85,790,26.6,89,Coffee,augmented_smote,0.9767,True
6.2,463,84,1049,26.8,94,Coffee,augmented_smote,0.9924,True
6.0,461,84,921,26.7,92,Coffee,augmented_smote,0.9833,True
5.8,457,85,753,26.5,89,Coffee,augmented_smote,0.9967,True
5.8,453,86,778,26.6,88,Coffee,augmented_smote,0.73,True
6.3,471,82,1120,26.9,96,Coffee,augmented_smote,0.9233,True
5.8,455,85,718,26.5,88,Coffee,augmented_smote,1.0,True
6.5,474,81,1216,27.0,98,Coffee,augmented_smote,1.0,True
6.4,468,83,1176,26.9,96,Coffee,augmented_smote,0.9548,True
6.0,462,84,875,26.7,91,Coffee,augmented_smote,0.98,True
6.5,473,81,1225,27.0,98,Coffee,augmented_smote,1.0,True
6.4,472,81,1176,27.0,97,Coffee,augmented_smote,0.9967,True
6.5,473,81,1218,27.0,98,Coffee,augmented_smote,1.0,True
5.8,457,85,772,26.6,89,Coffee,augmented_smote,0.9833,True
5.8,453,85,763,26.6,88,Coffee,augmented_smote,0.79,True
5.8,451,86,722,26.5,87,Coffee,augmented_smote,0.9599,True
5.8,456,85,720,26.5,88,Coffee,augmented_smote,1.0,True
6.4,472,81,1135,26.9,97,Coffee,augmented_smote,0.9933,True
5.8,454,85,715,26.5,88,Coffee,augmented_smote,1.0,True
6.5,474,81,1206,27.0,98,Coffee,augmented_smote,0.9933,True
6.5,475,80,1215,27.0,99,Coffee,augmented_smote,0.99,True
6.4,472,81,1167,27.0,97,Coffee,augmented_smote,0.9967,True
5.8,456,85,734,26.5,88,Coffee,augmented_smote,1.0,True
5.9,460,84,835,26.6,90,Coffee,augmented_smote,0.88,True
6.4,474,80,1180,27.0,98,Coffee,augmented_smote,0.9233,True
6.4,468,83,1151,26.9,96,Coffee,augmented_smote,0.9548,True
5.8,456,85,720,26.5,88,Coffee,augmented_smote,1.0,True
5.8,455,85,829,26.6,89,Coffee,augmented_smote,0.8967,True
6.5,473,81,1224,27.0,98,Coffee,augmented_smote,1.0,True
6.3,469,82,1068,26.9,95,Coffee,augmented_smote,0.9567,True
6.2,466,84,1072,26.8,94,Coffee,augmented_smote,0.9924,True
6.5,471,82,1228,27.0,97,Coffee,augmented_smote,0.9967,True
6.1,464,83,986,26.8,94,Coffee,augmented_smote,0.9556,True
5.9,460,84,815,26.6,90,Coffee,augmented_smote,0.9467,True
6.5,471,82,1230,27.0,97,Coffee,augmented_smote,0.9933,True
5.8,456,85,720,26.5,88,Coffee,augmented_smote,1.0,True
6.3,471,81,1106,26.9,97,Coffee,augmented_smote,0.9967,True
5.8,458,85,780,26.6,89,Coffee,augmented_smote,0.9867,True
5.8,451,86,739,26.5,88,Coffee,augmented_smote,0.9317,True
6.3,471,81,1100,26.9,96,Coffee,augmented_smote,0.83,True
6.4,468,83,1160,26.9,96,Coffee,augmented_smote,0.9448,True
5.8,452,85,750,26.5,88,Coffee,augmented_smote,0.9467,True
5.9,461,84,852,26.6,91,Coffee,augmented_smote,0.9733,True
5.8,460,84,819,26.6,90,Coffee,augmented_smote,0.9467,True
6.5,474,81,1217,27.0,98,Coffee,augmented_smote,1.0,True
5.8,456,85,720,26.5,88,Coffee,augmented_smote,1.0,True
5.8,455,85,794,26.6,89,Coffee,augmented_smote,0.9633,True
5.8,456,85,720,26.5,88,Coffee,augmented_smote,1.0,True
6.2,467,82,1065,26.9,95,Coffee,augmented_smote,0.9967,True
6.2,465,84,1039,26.8,94,Coffee,augmented_smote,0.9957,True
6.3,466,84,1080,26.8,94,Coffee,augmented_smote,0.9624,True
6.5,473,82,1222,27.0,98,Coffee,augmented_smote,1.0,True
5.7,438,87,890,26.5,84,Black Pepper,augmented_smote,0.9667,True
5.7,438,87,890,26.5,84,Black Pepper,augmented_smote,0.9667,True
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote,0.9957,True
5.7,438,85,910,26.9,85,Black Pepper,augmented_smote,0.9742,True
5.7,438,88,908,26.8,85,Black Pepper,augmented_smote,0.9947,True
5.7,438,87,890,26.9,86,Black Pepper,augmented_smote,0.998,True
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote,1.0,True
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote,0.9903,True
5.7,438,88,890,26.7,88,Black Pepper,augmented_smote,1.0,True
5.7,438,85,920,27.1,87,Black Pepper,augmented_smote,0.9873,True
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote,0.9903,True
5.7,438,83,920,27.2,86,Black Pepper,augmented_smote,0.9967,True
5.7,438,85,900,26.9,85,Black Pepper,augmented_smote,0.981,True
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote,1.0,True
5.8,438,84,920,27.2,85,Black Pepper,augmented_smote,0.9267,True
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote,0.9957,True
5.7,438,88,896,26.8,85,Black Pepper,augmented_smote,0.9887,True
5.7,438,88,891,26.8,85,Black Pepper,augmented_smote,1.0,True
5.7,439,85,899,26.9,85,Black Pepper,augmented_smote,0.9314,True
5.7,438,88,890,26.6,88,Black Pepper,augmented_smote,1.0,True
5.7,438,88,900,26.8,85,Black Pepper,augmented_smote,0.9937,True
5.7,438,85,920,27.1,86,Black Pepper,augmented_smote,0.9903,True
5.7,438,87,890,26.7,85,Black Pepper,augmented_smote,0.9997,True
5.7,438,86,900,26.9,85,Black Pepper,augmented_smote,0.9829,True
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote,1.0,True
5.8,438,85,920,27.1,86,Black Pepper,augmented_smote,0.9924,True
5.7,438,87,890,26.6,84,Black Pepper,augmented_smote,0.93,True
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote,1.0,True
5.7,438,88,890,26.6,88,Black Pepper,augmented_smote,1.0,True
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote,1.0,True
5.7,438,85,920,27.1,86,Black Pepper,augmented_smote,0.9903,True
5.7,438,85,891,26.9,85,Black Pepper,augmented_smote,0.9894,True
5.7,438,87,890,26.8,88,Black Pepper,augmented_smote,0.9933,True
5.8,438,85,909,27.1,86,Black Pepper,augmented_smote,0.9593,True
5.7,438,85,890,26.9,86,Black Pepper,augmented_smote,0.9953,True
5.8,438,84,920,27.3,88,Black Pepper,augmented_smote,0.9467,True
5.7,438,88,890,26.7,88,Black Pepper,augmented_smote,1.0,True
5.7,439,85,899,26.9,85,Black Pepper,augmented_smote,0.9314,True
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote,0.9957,True
5.7,438,85,890,26.9,86,Black Pepper,augmented_smote,0.9953,True
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote,1.0,True
5.7,438,88,890,26.8,88,Black Pepper,augmented_smote,0.9967,True
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote,1.0,True
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote,1.0,True
5.7,438,86,890,26.8,86,Black Pepper,augmented_smote,0.9995,True
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote,0.9903,True
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote,0.9903,True
5.7,438,85,915,27.0,85,Black Pepper,augmented_smote,0.962,True
5.7,438,86,890,26.8,86,Black Pepper,augmented_smote,0.9995,True
5.7,438,86,900,26.9,85,Black Pepper,augmented_smote,0.9829,True
5.7,438,85,890,26.9,86,Black Pepper,augmented_smote,0.9953,True
5.7,438,86,920,27.0,85,Black Pepper,augmented_smote,0.9804,True
5.7,438,86,890,27.0,86,Black Pepper,augmented_smote,0.9856,True
5.7,438,85,890,26.9,85,Black Pepper,augmented_smote,0.9894,True
5.7,438,87,890,26.5,84,Black Pepper,augmented_smote,0.9667,True
5.7,438,85,903,26.9,85,Black Pepper,augmented_smote,0.9676,True
5.7,438,88,890,26.7,87,Black Pepper,augmented_smote,1.0,True
5.7,438,88,890,26.7,88,Black Pepper,augmented_smote,1.0,True
5.7,438,88,890,26.6,88,Black Pepper,augmented_smote,1.0,True
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote,0.9957,True
5.8,438,84,920,27.3,88,Black Pepper,augmented_smote,0.9467,True
5.7,438,88,890,26.8,85,Black Pepper,augmented_smote,1.0,True
5.7,438,87,920,26.9,86,Black Pepper,augmented_smote,0.9743,True
5.8,438,84,920,27.2,87,Black Pepper,augmented_smote,0.95,True
5.7,438,88,890,26.6,87,Black Pepper,augmented_smote,1.0,True
5.7,438,85,920,27.0,85,Black Pepper,augmented_smote,0.9758,True
5.8,438,84,920,27.3,87,Black Pepper,augmented_smote,0.9033,True
5.7,438,84,920,27.1,86,Black Pepper,augmented_smote,0.9894,True
5.7,438,85,890,26.9,86,Black Pepper,augmented_smote,0.9953,True
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote,1.0,True
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote,1.0,True
5.8,438,86,894,27.0,87,Black Pepper,augmented_smote,0.9576,True
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote,1.0,True
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote,0.9957,True
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote,1.0,True
5.7,438,85,890,26.8,85,Black Pepper,augmented_smote,0.9938,True
5.7,438,84,920,27.1,85,Black Pepper,augmented_smote,0.9927,True
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote,0.9957,True
5.8,438,84,920,27.2,85,Black Pepper,augmented_smote,0.9267,True
5.7,439,85,898,26.9,85,Black Pepper,augmented_smote,0.932,True
5.7,438,88,892,26.8,85,Black Pepper,augmented_smote,0.9933,True
5.7,438,86,890,26.8,86,Black Pepper,augmented_smote,0.9995,True
5.7,438,88,890,26.7,88,Black Pepper,augmented_smote,1.0,True
5.7,438,87,890,26.9,86,Black Pepper,augmented_smote,0.998,True
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote,1.0,True
5.8,438,86,890,27.0,87,Black Pepper,augmented_smote,0.9825,True
5.7,438,87,920,26.9,86,Black Pepper,augmented_smote,0.9743,True
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote,0.9957,True
5.7,439,85,913,27.0,85,Black Pepper,augmented_smote,0.8897,True
5.7,438,87,912,26.9,85,Black Pepper,augmented_smote,0.9773,True
5.7,439,85,902,26.9,85,Black Pepper,augmented_smote,0.9233,True
5.7,438,87,890,26.9,86,Black Pepper,augmented_smote,0.998,True
5.7,393,79,1600,27.4,82,Orchid,augmented_smote,1.0,True
6.0,393,79,1600,27.9,80,Orchid,augmented_smote,1.0,True
5.8,393,79,1600,27.4,82,Orchid,augmented_smote,1.0,True
5.8,393,79,1600,27.9,82,Orchid,augmented_smote,1.0,True
6.0,393,79,1600,27.9,80,Orchid,augmented_smote,1.0,True
6.3,393,79,1900,28.0,82,Orchid,augmented_smote,0.9633,True
6.0,393,78,1600,28.0,79,Orchid,augmented_smote,1.0,True
5.7,393,79,1600,27.6,82,Orchid,augmented_smote,1.0,True
5.7,393,73,2000,28.0,82,Orchid,augmented_smote,1.0,True
5.7,393,73,2000,28.0,82,Orchid,augmented_smote,1.0,True
5.7,393,73,2000,28.0,82,Orchid,augmented_smote,1.0,True
6.1,393,77,1754,28.0,79,Orchid,augmented_smote,0.9828,True
6.3,393,79,1600,27.7,82,Orchid,augmented_smote,1.0,True
5.7,393,79,1600,28.0,80,Orchid,augmented_smote,1.0,True
5.7,393,73,2000,28.0,82,Orchid,augmented_smote,1.0,True
6.0,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
5.8,393,79,1600,27.6,82,Orchid,augmented_smote,1.0,True
6.3,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
5.9,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
5.9,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
6.3,393,77,1875,28.0,81,Orchid,augmented_smote,0.9973,True
6.3,393,79,1811,27.9,82,Orchid,augmented_smote,0.9867,True
6.0,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
6.0,393,78,1600,28.0,79,Orchid,augmented_smote,1.0,True
5.7,393,79,1600,27.4,82,Orchid,augmented_smote,1.0,True
6.0,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
6.3,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
5.7,393,73,2000,28.0,82,Orchid,augmented_smote,1.0,True
6.0,393,79,1600,28.0,80,Orchid,augmented_smote,1.0,True
5.9,393,79,1600,28.0,79,Orchid,augmented_smote,1.0,True
5.9,393,79,1600,27.9,82,Orchid,augmented_smote,1.0,True
5.7,393,73,2000,28.0,82,Orchid,augmented_smote,1.0,True
5.9,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
6.1,393,78,1600,28.0,79,Orchid,augmented_smote,1.0,True
5.7,393,79,1600,27.9,82,Orchid,augmented_smote,1.0,True
6.3,393,79,1643,28.0,82,Orchid,augmented_smote,1.0,True
6.0,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
6.3,393,79,1623,27.8,82,Orchid,augmented_smote,0.99,True
5.9,393,79,1600,27.5,82,Orchid,augmented_smote,1.0,True
5.7,393,73,2000,28.0,82,Orchid,augmented_smote,1.0,True
6.0,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
6.0,393,79,1600,27.9,80,Orchid,augmented_smote,1.0,True
6.3,393,79,1600,27.9,82,Orchid,augmented_smote,1.0,True
6.0,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
6.1,393,78,1707,28.0,82,Orchid,augmented_smote,0.9933,True
6.0,393,77,1696,28.0,78,Orchid,augmented_smote,0.9022,True
5.7,393,73,2000,28.0,82,Orchid,augmented_smote,1.0,True
6.3,393,78,1877,28.0,81,Orchid,augmented_smote,0.9967,True
5.9,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
6.2,393,79,1600,27.7,82,Orchid,augmented_smote,1.0,True
6.3,393,79,1600,27.9,81,Orchid,augmented_smote,1.0,True
5.9,393,79,1600,27.9,80,Orchid,augmented_smote,1.0,True
5.9,393,78,1600,28.0,79,Orchid,augmented_smote,1.0,True
5.9,393,79,1600,27.7,82,Orchid,augmented_smote,1.0,True
5.7,393,79,1600,27.4,82,Orchid,augmented_smote,1.0,True
5.9,393,79,1600,27.8,82,Orchid,augmented_smote,1.0,True
5.9,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
6.1,393,78,1600,28.0,79,Orchid,augmented_smote,1.0,True
5.8,393,79,1600,28.0,80,Orchid,augmented_smote,1.0,True
6.1,393,77,1812,28.0,79,Orchid,augmented_smote,0.9828,True
6.0,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
6.1,393,79,1625,28.0,82,Orchid,augmented_smote,1.0,True
5.8,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
5.7,393,73,2000,28.0,82,Orchid,augmented_smote,1.0,True
5.9,393,79,1600,28.0,81,Orchid,augmented_smote,1.0,True
6.0,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
5.9,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
5.9,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
6.2,392,76,1858,28.0,79,Orchid,augmented_smote,0.9774,True
6.3,393,79,1600,27.8,82,Orchid,augmented_smote,1.0,True
6.1,393,79,1600,27.9,80,Orchid,augmented_smote,1.0,True
5.8,393,79,1803,28.0,82,Orchid,augmented_smote,0.99,True
6.3,393,79,1603,27.8,82,Orchid,augmented_smote,1.0,True
6.3,393,79,1680,28.0,82,Orchid,augmented_smote,1.0,True
5.8,393,79,1600,27.9,82,Orchid,augmented_smote,1.0,True
6.0,393,79,1600,27.9,80,Orchid,augmented_smote,1.0,True
6.3,393,79,1680,28.0,82,Orchid,augmented_smote,1.0,True
5.8,393,79,1600,28.0,79,Orchid,augmented_smote,1.0,True
5.7,393,79,1600,27.4,82,Orchid,augmented_smote,1.0,True
6.1,393,79,1627,28.0,82,Orchid,augmented_smote,1.0,True
6.0,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
6.3,393,79,1745,28.0,82,Orchid,augmented_smote,0.9967,True
5.9,393,79,1600,27.7,82,Orchid,augmented_smote,1.0,True
6.2,391,76,1854,28.0,78,Orchid,augmented_smote,0.8681,True
5.9,393,79,1600,27.9,82,Orchid,augmented_smote,1.0,True
5.7,393,79,1600,27.9,82,Orchid,augmented_smote,1.0,True
5.8,393,79,1600,27.8,82,Orchid,augmented_smote,1.0,True
6.3,393,79,1600,27.7,82,Orchid,augmented_smote,1.0,True
6.1,393,77,1600,28.0,79,Orchid,augmented_smote,0.994,True
6.0,393,79,1600,28.0,82,Orchid,augmented_smote,1.0,True
6.0,393,79,1600,28.0,79,Orchid,augmented_smote,1.0,True
5.7,393,79,1600,27.7,82,Orchid,augmented_smote,1.0,True
5.8,393,79,1600,27.8,82,Orchid,augmented_smote,1.0,True
4.8,628,66,6000,28.5,94,Bamboo,augmented_smote,0.9967,True
4.3,628,64,7417,29.3,97,Bamboo,augmented_smote,0.9392,True
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote,1.0,True
5.3,628,66,6000,28.8,92,Bamboo,augmented_smote,0.9967,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
4.7,628,66,6000,28.9,92,Bamboo,augmented_smote,0.9967,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.0,628,66,6000,28.9,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
4.4,628,65,6759,29.2,95,Bamboo,augmented_smote,0.98,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.1,628,66,6000,28.9,93,Bamboo,augmented_smote,0.9933,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.4,628,66,6000,28.0,92,Bamboo,augmented_smote,0.9967,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote,1.0,True
4.3,628,65,6814,29.2,96,Bamboo,augmented_smote,0.9833,True
4.8,628,66,6205,29.0,94,Bamboo,augmented_smote,0.8967,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.5,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote,1.0,True
5.2,628,66,6000,28.0,92,Bamboo,augmented_smote,0.9967,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote,1.0,True
5.0,628,66,6000,28.9,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote,1.0,True
4.4,628,65,6957,29.3,95,Bamboo,augmented_smote,0.9642,True
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.4,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.2,628,66,6000,28.8,92,Bamboo,augmented_smote,0.9967,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.5,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.4,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.5,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote,1.0,True
5.4,628,66,6000,28.3,92,Bamboo,augmented_smote,0.9967,True
5.0,628,66,6000,28.2,93,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
4.2,628,65,7042,29.3,96,Bamboo,augmented_smote,0.9717,True
5.0,628,66,6000,28.6,92,Bamboo,augmented_smote,0.9967,True
4.6,628,66,6000,29.0,92,Bamboo,augmented_smote,0.9867,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
4.5,628,66,6000,28.8,96,Bamboo,augmented_smote,0.9933,True
5.1,628,66,6000,28.9,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.4,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
4.1,628,64,7463,29.4,97,Bamboo,augmented_smote,0.9324,True
5.0,628,66,6000,28.2,93,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.7,92,Bamboo,augmented_smote,0.9933,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote,1.0,True
5.7,450,80,2200,28.2,84,Sili Labuyo,augmented_smote,0.8954,True
5.6,452,79,2200,28.4,84,Sili Labuyo,augmented_smote,0.7658,True
6.1,528,72,2600,29.1,89,Sili Labuyo,augmented_smote,0.99,True
6.1,540,76,2600,29.0,90,Sili Labuyo,augmented_smote,1.0,True
6.1,536,75,2600,28.8,90,Sili Labuyo,augmented_smote,1.0,True
6.1,450,77,2328,28.5,87,Sili Labuyo,augmented_smote,0.606,True
6.1,508,76,2515,28.6,90,Sili Labuyo,augmented_smote,0.8222,True
6.1,538,76,2600,28.9,90,Sili Labuyo,augmented_smote,0.9967,True
5.6,450,79,2200,28.4,84,Sili Labuyo,augmented_smote,0.9058,True
5.9,450,77,2283,28.6,85,Sili Labuyo,augmented_smote,0.6108,True
5.5,485,76,2400,28.9,87,Sili Labuyo,augmented_smote,0.4594,False
6.1,536,75,2600,29.2,90,Sili Labuyo,augmented_smote,1.0,True
