soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label
5.8,1620.5,64.0,51319.0,21.76,56.5,Orange
6.52,1093.0,69.3,78221.6,22.52,55.8,Orange
5.99,1355.5,58.9,49234.5,18.81,56.9,Orange
6.44,1544.5,65.9,74351.0,23.41,50.2,Orange
6.6,1505.4,58.4,54692.9,22.46,57.8,Orange
6.64,1282.7,66.2,66941.7,25.34,51.6,Orange
6.71,1542.5,62.6,58526.0,23.49,52.5,Orange
6.78,1322.9,65.0,65242.2,22.33,58.8,Orange
6.34,1266.3,64.2,40000.0,22.68,55.3,Orange
6.22,1407.3,68.2,41716.4,19.88,55.7,Orange
6.21,1297.1,69.9,80496.4,24.31,65.0,Orange
6.45,1800.0,65.1,60737.0,21.3,51.8,Orange
6.44,1731.0,64.7,55094.0,22.93,62.2,Orange
6.7,1645.8,71.7,71305.7,23.24,65.0,Orange
6.55,1382.1,64.1,80338.6,25.58,55.4,Orange
6.6,1516.9,63.2,82308.6,25.06,58.2,Orange
6.43,1603.1,66.3,70146.3,22.41,65.0,Orange
6.39,1743.5,67.4,73523.4,22.91,58.0,Orange
6.26,1613.6,65.7,62817.1,20.98,54.5,Orange
5.94,1361.1,68.1,72509.8,22.73,53.9,Orange
6.16,1505.7,62.6,52954.4,21.01,56.8,Orange
6.86,1376.2,68.7,54125.8,21.18,51.7,Orange
6.59,1800.0,65.4,76345.7,21.26,53.8,Orange
6.43,1355.2,65.0,45466.0,20.53,61.8,Orange
6.08,1357.9,62.3,78674.0,23.75,56.6,Orange
6.76,1446.0,69.6,66539.4,22.34,59.4,Orange
6.91,1509.1,63.0,83770.6,24.63,55.8,Orange
6.38,1800.0,65.9,85000.0,22.72,59.1,Orange
6.36,1657.8,61.3,55271.7,25.34,52.9,Orange
7.05,1372.4,62.7,57971.6,22.01,54.1,Orange
6.39,1347.0,62.9,55343.2,22.35,60.7,Orange
6.15,1533.2,64.8,73890.7,24.59,58.2,Orange
6.21,1424.2,71.3,80449.7,23.78,58.0,Orange
6.06,1411.8,68.5,69977.4,23.6,58.4,Orange
6.44,1308.7,62.4,80256.5,26.59,57.7,Orange
6.93,1495.0,61.6,49673.4,25.21,57.2,Orange
6.12,1530.8,62.9,71528.0,21.13,65.0,Orange
7.1,1418.9,63.1,54642.5,23.07,56.1,Orange
5.92,1304.4,61.2,70663.7,23.1,49.4,Orange
6.83,1482.3,73.7,64696.2,22.27,65.0,Orange
6.82,1575.2,63.7,49267.7,24.32,55.1,Orange
6.42,1280.4,66.3,69842.4,21.65,58.8,Orange
6.92,1232.6,63.6,82929.5,22.16,59.9,Orange
6.59,1420.9,63.1,66930.3,21.86,51.6,Orange
6.31,1322.1,59.0,63858.7,22.94,50.9,Orange
6.35,1346.2,56.6,76631.1,24.69,45.6,Orange
6.52,1636.0,67.1,76885.4,23.35,56.0,Orange
6.37,556.2,74.4,3699.9,26.43,92.2,Snap Bean
6.58,580.3,76.5,6850.2,26.45,90.3,Snap Bean
6.36,652.6,76.9,9855.0,26.5,94.0,Snap Bean
6.53,631.7,78.7,9445.3,25.9,94.0,Snap Bean
6.58,552.3,74.0,11649.7,24.94,86.2,Snap Bean
6.61,510.4,77.0,8278.3,26.21,92.4,Snap Bean
6.45,586.3,74.5,10112.7,27.56,85.8,Snap Bean
6.46,639.1,77.3,10308.3,26.6,94.0,Snap Bean
6.55,668.5,78.7,6282.1,27.48,94.0,Snap Bean
6.37,679.3,75.1,5691.9,26.79,88.4,Snap Bean
6.42,617.9,75.4,1121.9,24.98,91.7,Snap Bean
6.37,604.9,74.1,4428.0,25.64,85.0,Snap Bean
6.44,693.8,74.2,7669.8,26.29,88.3,Snap Bean
6.86,609.7,74.8,10136.0,26.06,89.4,Snap Bean
6.11,612.5,77.7,9435.5,24.59,94.0,Snap Bean
6.85,670.6,77.0,13100.0,25.9,91.3,Snap Bean
6.74,703.7,77.4,5328.3,26.39,93.6,Snap Bean
6.25,579.8,80.2,5308.5,26.28,94.0,Snap Bean
6.26,647.3,80.5,10080.6,25.95,94.0,Snap Bean
6.68,586.9,78.8,10191.6,23.93,94.0,Snap Bean
6.69,505.4,77.2,8416.2,25.87,94.0,Snap Bean
6.77,696.7,77.8,5519.2,25.39,94.0,Snap Bean
6.49,658.8,77.6,10717.2,26.3,94.0,Snap Bean
6.7,601.4,78.2,1105.2,25.42,94.0,Snap Bean
6.62,509.3,74.9,7528.2,25.42,86.9,Snap Bean
6.61,636.7,79.3,9251.9,26.25,94.0,Snap Bean
6.32,552.4,75.8,10758.0,25.88,91.9,Snap Bean
6.5,578.7,76.3,5963.2,25.61,93.7,Snap Bean
6.43,589.1,79.2,6391.2,26.58,94.0,Snap Bean
6.53,615.7,75.3,5858.5,26.13,89.5,Snap Bean
6.49,557.3,75.1,8740.2,26.46,89.7,Snap Bean
6.35,556.6,79.7,9491.0,25.38,94.0,Snap Bean
6.77,587.2,78.4,11508.9,27.26,94.0,Snap Bean
6.68,556.6,77.7,12581.3,26.75,92.7,Snap Bean
6.32,686.6,78.0,1850.9,24.05,94.0,Snap Bean
6.53,601.4,81.0,1626.4,26.02,94.0,Snap Bean
6.46,614.9,74.9,5064.1,25.13,90.4,Snap Bean
6.53,628.4,78.2,3909.9,25.13,94.0,Snap Bean
6.56,649.0,78.3,6298.4,26.7,94.0,Snap Bean
6.6,622.8,77.2,6415.6,25.12,91.9,Snap Bean
6.66,655.2,75.7,3460.8,25.84,94.0,Snap Bean
6.33,663.3,76.9,9341.1,25.53,92.0,Snap Bean
6.27,540.0,78.2,7523.4,26.43,94.0,Snap Bean
6.54,652.5,78.7,12794.0,25.42,94.0,Snap Bean
6.48,607.9,78.8,12420.3,26.09,94.0,Snap Bean
6.78,580.5,81.0,7674.3,26.67,94.0,Snap Bean
6.16,611.9,79.1,8337.7,27.22,94.0,Snap Bean
6.65,541.0,80.2,1100.0,27.29,94.0,Snap Bean
6.39,606.5,78.5,9650.5,26.67,93.9,Snap Bean
6.7,587.0,74.5,6311.2,27.43,85.6,Snap Bean
6.2,564.5,76.2,10207.9,25.26,89.9,Snap Bean
6.62,570.6,79.2,10533.9,24.18,94.0,Snap Bean
6.09,742.0,75.8,5084.4,24.91,91.1,Snap Bean
6.66,605.6,75.9,5872.3,27.69,89.2,Snap Bean
6.43,500.0,76.1,6034.0,26.4,87.9,Snap Bean
6.64,641.3,77.6,6030.7,25.66,94.0,Snap Bean
6.44,550.1,77.0,4297.5,26.22,94.0,Snap Bean
6.69,609.8,78.9,8273.8,25.48,94.0,Snap Bean
6.12,615.0,77.2,12390.6,25.03,94.0,Snap Bean
6.57,582.2,80.0,4471.9,27.24,94.0,Snap Bean
6.37,500.0,75.3,8756.3,24.32,91.9,Snap Bean
6.02,555.8,80.0,5600.8,25.24,94.0,Snap Bean
6.28,651.9,78.4,3714.5,26.43,94.0,Snap Bean
6.36,650.8,76.5,4054.8,25.17,89.8,Snap Bean
6.72,598.5,80.2,10111.5,26.75,94.0,Snap Bean
6.98,623.6,77.5,12878.8,25.82,93.6,Snap Bean
6.44,677.3,79.4,10146.4,26.6,94.0,Snap Bean
6.26,596.6,76.0,1100.0,25.13,92.5,Snap Bean
6.74,618.8,77.2,3644.2,25.69,91.4,Snap Bean
6.43,659.7,76.0,10405.0,27.04,89.3,Snap Bean
6.48,600.0,76.9,5353.7,25.42,94.0,Snap Bean
6.84,508.0,74.2,9694.5,26.9,85.3,Snap Bean
6.44,571.7,78.7,5504.0,25.13,94.0,Snap Bean
6.59,569.1,78.2,8050.0,26.33,94.0,Snap Bean
6.53,637.9,75.5,7239.7,25.74,90.2,Snap Bean
6.63,710.4,77.3,5553.2,26.56,93.7,Snap Bean
6.33,661.7,75.3,3476.9,26.39,88.7,Snap Bean
6.9,591.2,77.0,11786.2,26.28,93.5,Snap Bean
6.72,639.7,77.0,13100.0,26.71,91.3,Snap Bean
6.21,604.9,77.7,6930.3,27.47,94.0,Snap Bean
6.31,589.2,78.1,3713.2,25.08,94.0,Snap Bean
6.58,611.4,80.9,9077.7,25.53,94.0,Snap Bean
6.44,555.3,76.2,13100.0,24.39,92.0,Snap Bean
6.35,611.1,73.6,6470.4,26.12,84.0,Snap Bean
6.61,591.6,73.9,4202.3,26.43,88.9,Snap Bean
6.48,500.0,75.9,7969.3,25.92,91.4,Snap Bean
6.7,682.9,75.0,13100.0,25.14,89.1,Snap Bean
6.61,660.3,77.5,6048.2,26.46,94.0,Snap Bean
6.76,560.3,75.8,4687.5,24.88,88.1,Snap Bean
6.81,574.4,75.4,8314.9,27.6,85.7,Snap Bean
6.91,655.5,78.6,3431.4,24.5,94.0,Snap Bean
6.29,538.1,77.0,5521.3,25.76,92.0,Snap Bean
6.45,742.3,70.3,9220.4,27.14,84.0,Snap Bean
6.48,587.3,76.6,6906.8,26.14,92.8,Snap Bean
6.76,706.2,79.9,6011.7,25.84,94.0,Snap Bean
6.52,533.1,74.4,8228.1,27.08,90.0,Snap Bean
6.66,668.3,77.7,9678.8,23.64,91.7,Snap Bean
6.84,641.3,75.5,5727.3,25.3,90.8,Snap Bean
6.47,511.2,79.8,5886.6,25.98,94.0,Snap Bean
6.22,581.0,75.4,7324.1,26.35,91.7,Snap Bean
6.02,1691.0,69.4,57267.6,25.62,58.7,Sigarilyas
6.42,1665.1,70.3,63023.3,23.84,71.8,Sigarilyas
6.27,1616.5,74.2,54637.9,26.53,63.7,Sigarilyas
6.22,1630.6,77.3,63708.3,26.24,70.8,Sigarilyas
6.28,1788.9,70.5,71921.1,26.31,64.7,Sigarilyas
6.23,1894.0,70.2,70707.2,28.29,75.1,Sigarilyas
6.32,1381.2,75.1,54116.1,26.28,68.8,Sigarilyas
6.36,1318.2,76.7,60805.6,25.66,77.0,Sigarilyas
6.41,1545.5,76.6,53714.0,27.05,58.1,Sigarilyas
6.28,1626.7,74.3,62287.7,27.02,68.9,Sigarilyas
6.39,1566.1,76.1,60662.2,24.61,66.8,Sigarilyas
6.64,1737.8,77.4,53877.9,26.22,65.2,Sigarilyas
6.05,1586.7,74.3,56012.4,25.3,63.3,Sigarilyas
6.32,2000.0,75.1,62335.3,23.82,60.3,Sigarilyas
6.15,1707.2,76.1,66112.4,26.9,71.6,Sigarilyas
6.22,1735.3,74.0,61918.9,25.35,69.5,Sigarilyas
5.91,1393.0,79.3,75684.2,26.59,76.9,Sigarilyas
6.12,1597.1,77.2,47151.6,25.51,63.4,Sigarilyas
5.92,1825.3,70.9,72050.9,27.27,67.8,Sigarilyas
6.32,1594.1,77.7,67837.3,27.04,72.4,Sigarilyas
6.17,1676.2,78.7,56473.9,27.42,79.3,Sigarilyas
6.11,1624.6,80.4,73506.5,24.32,69.8,Sigarilyas
6.11,1462.0,75.0,62285.0,26.81,63.0,Sigarilyas
6.15,2000.0,72.8,60407.3,24.72,67.8,Sigarilyas
6.05,1500.0,73.7,56255.5,26.22,75.8,Sigarilyas
5.99,1621.5,74.9,63337.6,26.5,70.5,Sigarilyas
6.03,1693.5,74.5,72685.6,26.31,58.5,Sigarilyas
6.4,1747.5,74.4,40000.0,25.92,57.9,Sigarilyas
6.14,1814.4,72.9,72001.1,25.91,63.7,Sigarilyas
6.42,1638.1,75.5,73756.4,27.52,70.4,Sigarilyas
5.79,1497.7,75.2,61650.3,25.64,72.6,Sigarilyas
6.0,1460.7,71.9,57812.9,23.9,70.3,Sigarilyas
6.44,1363.5,72.0,60242.3,26.54,62.1,Sigarilyas
6.23,1803.8,81.2,72710.7,23.96,66.5,Sigarilyas
5.9,1768.6,70.9,64657.0,27.29,67.6,Sigarilyas
6.53,1656.5,71.1,51846.0,25.88,70.4,Sigarilyas
5.94,1545.8,80.7,67638.9,25.98,77.7,Sigarilyas
5.7,1727.7,73.4,53862.7,27.58,69.5,Sigarilyas
6.42,1528.2,79.6,79198.2,27.19,73.7,Sigarilyas
5.94,1890.4,69.4,55435.8,26.28,61.2,Sigarilyas
6.03,1501.4,77.8,62451.8,25.62,76.8,Sigarilyas
6.52,1593.5,75.2,56030.0,25.42,61.2,Sigarilyas
6.66,1510.9,69.5,51835.3,25.78,62.1,Sigarilyas
6.59,1622.3,75.1,47679.3,24.38,59.7,Sigarilyas
6.21,1607.7,75.8,53391.6,27.01,65.7,Sigarilyas
6.04,1558.7,75.3,65427.6,28.31,65.5,Sigarilyas
6.24,1658.1,79.4,66487.4,26.89,63.2,Sigarilyas
6.03,1721.0,73.0,65453.4,26.35,60.7,Sigarilyas
6.37,1896.8,74.1,55163.9,26.06,64.4,Sigarilyas
6.1,1692.2,72.5,74049.4,25.67,58.6,Sigarilyas
5.65,1711.8,72.6,62896.0,24.96,71.8,Sigarilyas
6.05,1399.2,73.8,40000.0,25.92,57.3,Sigarilyas
6.55,1520.2,72.3,58707.0,25.94,59.6,Sigarilyas
6.29,1476.1,74.1,66254.2,26.6,65.4,Sigarilyas
5.84,1775.3,74.7,68505.7,27.15,64.0,Sigarilyas
6.15,1742.2,73.7,62832.7,24.51,61.8,Sigarilyas
6.27,1487.9,75.5,71393.9,23.64,72.5,Sigarilyas
5.91,1345.9,77.7,58354.2,26.31,66.4,Sigarilyas
6.15,1417.1,76.5,52399.1,25.74,67.2,Sigarilyas
6.39,1554.8,72.1,63890.7,26.48,64.5,Sigarilyas
6.18,1325.7,76.1,67999.5,26.54,60.3,Sigarilyas
6.3,1864.8,76.5,67325.8,27.13,67.9,Sigarilyas
5.84,1354.3,71.0,52779.6,24.82,66.6,Sigarilyas
5.8,1413.8,71.4,68615.3,25.64,68.3,Sigarilyas
6.33,1546.6,67.2,56678.9,25.36,56.5,Sigarilyas
6.62,1662.8,74.5,60198.7,25.66,70.7,Sigarilyas
6.26,1647.6,72.8,57050.5,26.62,64.0,Sigarilyas
6.13,1428.1,74.7,53328.2,25.18,69.7,Sigarilyas
5.91,1412.6,70.3,51617.8,26.7,69.3,Sigarilyas
6.5,1681.5,70.0,76663.7,25.65,55.0,Sigarilyas
6.71,1354.7,75.1,65185.9,25.98,69.2,Sigarilyas
6.11,1551.8,72.3,55852.5,25.9,68.9,Sigarilyas
6.29,1552.0,76.4,60892.2,25.0,72.6,Sigarilyas
6.42,1424.0,71.2,53438.6,27.81,59.3,Sigarilyas
6.54,1645.8,74.2,54728.4,24.92,71.8,Sigarilyas
6.26,1766.2,76.1,50945.6,25.46,70.3,Sigarilyas
6.41,1555.2,80.5,72767.9,26.37,69.7,Sigarilyas
5.87,1723.6,74.4,54928.9,27.29,62.0,Sigarilyas
6.28,1380.2,73.2,58867.9,24.51,64.9,Sigarilyas
6.13,1787.4,77.4,71428.2,26.71,68.3,Sigarilyas
5.72,1903.0,75.7,80000.0,28.6,67.8,Sigarilyas
6.28,1406.6,73.2,40000.0,26.37,67.8,Sigarilyas
6.57,1533.3,68.5,43322.4,25.65,65.3,Sigarilyas
6.35,1600.4,79.8,69899.5,25.48,80.0,Sigarilyas
5.87,1957.9,76.5,79055.7,26.26,78.6,Sigarilyas
6.33,1617.8,70.8,53016.2,26.55,61.8,Sigarilyas
6.42,1675.3,68.5,53622.7,25.61,57.3,Sigarilyas
6.14,1824.1,73.9,60956.8,27.48,67.8,Sigarilyas
6.2,1423.5,77.3,56838.0,27.16,68.4,Sigarilyas
6.12,1872.1,75.7,72409.8,25.49,74.8,Sigarilyas
6.19,1580.9,67.8,63724.5,26.77,59.5,Sigarilyas
6.18,1592.8,69.0,48837.4,24.96,55.5,Sigarilyas
6.46,1457.6,69.4,43074.1,26.61,55.0,Sigarilyas
6.07,1626.1,71.3,57806.5,23.64,58.0,Sigarilyas
6.28,1559.2,76.3,79290.1,27.77,63.4,Sigarilyas
6.42,1772.0,72.8,50319.2,26.23,64.9,Sigarilyas
6.18,1754.1,76.7,48328.7,24.71,66.4,Sigarilyas
6.21,1673.2,70.8,48086.0,25.83,55.0,Sigarilyas
6.49,1690.1,75.6,45247.3,24.56,68.7,Sigarilyas
6.07,1785.4,74.6,74596.9,26.48,72.5,Sigarilyas
6.42,811.0,64.5,60740.1,26.59,42.2,Mungbean
6.15,1001.7,65.1,48236.9,27.28,53.0,Mungbean
6.56,1094.3,67.9,71788.2,24.23,62.0,Mungbean
6.57,1287.0,63.1,48361.1,27.14,40.9,Mungbean
6.24,1309.7,63.6,57295.1,25.03,62.5,Mungbean
6.35,1150.8,67.5,59728.9,25.88,53.6,Mungbean
5.63,920.1,66.3,56444.4,27.61,49.4,Mungbean
5.72,900.5,66.2,82064.6,27.73,48.1,Mungbean
6.11,1044.1,70.3,65836.6,28.7,52.6,Mungbean
5.72,972.1,64.3,62568.6,25.5,45.9,Mungbean
5.8,1004.2,65.8,85275.2,26.72,59.0,Mungbean
6.02,1112.2,65.3,67244.3,26.25,51.4,Mungbean
5.61,1179.4,56.9,90000.0,28.4,37.4,Mungbean
6.24,1386.8,58.7,76060.7,25.18,53.4,Mungbean
6.3,1299.5,63.9,57049.9,26.95,50.3,Mungbean
6.11,1014.0,65.4,56783.1,24.39,56.3,Mungbean
6.37,990.5,61.4,55734.3,24.45,42.2,Mungbean
6.31,1134.3,65.6,65071.3,24.84,54.2,Mungbean
6.22,1448.2,62.1,67472.4,28.61,59.5,Mungbean
6.59,1153.6,75.0,52227.4,28.48,58.0,Mungbean
5.96,954.9,67.2,76028.1,26.4,48.1,Mungbean
5.91,1139.9,63.1,75410.4,27.79,48.3,Mungbean
6.1,1522.3,63.8,90000.0,29.04,44.4,Mungbean
6.07,1017.3,67.0,64815.7,29.35,55.1,Mungbean
6.37,1264.7,65.7,90000.0,27.22,47.4,Mungbean
6.66,1190.4,66.0,51975.3,29.35,49.5,Mungbean
5.59,1291.1,62.4,67793.3,28.38,47.5,Mungbean
6.35,958.6,68.2,90000.0,27.73,60.1,Mungbean
5.79,1078.5,63.3,80797.1,25.98,57.6,Mungbean
6.2,1435.7,72.2,64024.8,24.77,51.4,Mungbean
6.57,1159.1,61.7,57980.9,27.33,52.2,Mungbean
6.17,1101.7,66.2,59238.6,25.6,57.7,Mungbean
6.31,1070.5,66.3,52566.0,24.89,56.0,Mungbean
6.48,1177.8,61.4,59283.8,28.23,52.6,Mungbean
5.64,1054.0,64.3,84933.8,26.21,48.3,Mungbean
6.53,1471.8,58.3,73695.2,28.54,48.2,Mungbean
6.25,1353.5,64.9,82506.3,29.13,48.6,Mungbean
6.43,1080.4,63.4,58548.7,25.1,57.5,Mungbean
5.89,1555.3,65.6,90000.0,28.28,55.0,Mungbean
6.3,1047.2,66.4,65477.7,24.06,56.6,Mungbean
5.78,1450.5,66.1,75289.0,27.28,41.0,Mungbean
5.84,1276.7,71.3,46005.6,27.0,53.1,Mungbean
6.22,1257.2,69.4,71791.5,28.02,54.3,Mungbean
6.26,1312.7,67.3,54691.0,22.67,56.2,Mungbean
5.94,1004.7,65.0,87374.4,28.92,52.6,Mungbean
5.61,1158.8,66.8,90000.0,28.51,50.6,Mungbean
6.64,1059.2,58.5,60409.4,28.3,44.7,Mungbean
6.48,1165.0,65.3,66305.9,30.24,44.6,Mungbean
6.16,1322.4,68.9,66860.7,27.69,48.9,Mungbean
6.09,1045.2,60.3,68514.7,27.04,54.0,Mungbean
5.74,1395.0,61.7,82796.8,28.47,44.6,Mungbean
5.93,1078.6,68.0,79861.8,27.21,61.8,Mungbean
5.81,1236.7,70.4,76900.3,25.25,57.4,Mungbean
6.47,1001.8,64.7,79027.3,25.86,50.3,Mungbean
6.27,1268.3,62.9,49791.3,26.38,47.8,Mungbean
6.1,1170.2,66.0,79851.1,27.31,56.3,Mungbean
5.78,1125.8,61.6,60892.8,26.88,53.6,Mungbean
5.62,1354.5,68.0,48154.2,24.1,57.9,Mungbean
5.61,1200.3,61.8,73763.3,27.35,52.8,Mungbean
6.64,1246.2,66.9,90000.0,28.38,59.2,Mungbean
6.27,1337.0,62.3,90000.0,27.11,52.0,Mungbean
5.8,1286.1,71.9,55522.9,27.91,59.9,Mungbean
6.35,1457.4,59.2,81340.5,26.12,41.9,Mungbean
6.28,1347.5,68.0,80669.8,26.94,56.5,Mungbean
5.69,1214.8,67.7,77527.9,27.52,41.3,Mungbean
5.71,1110.7,63.6,77542.6,27.2,46.9,Mungbean
6.58,904.8,67.2,52584.9,24.56,61.4,Mungbean
5.83,941.4,63.1,71095.7,28.09,55.3,Mungbean
6.49,1452.5,67.4,79401.9,26.29,58.2,Mungbean
5.91,1339.0,68.7,48959.0,24.37,56.8,Mungbean
6.57,1136.9,64.2,88571.6,26.2,63.2,Mungbean
6.51,800.0,65.1,64720.8,28.13,57.8,Mungbean
6.5,1476.3,62.5,74230.6,26.19,46.1,Mungbean
6.48,1381.8,66.0,63016.9,27.8,55.3,Mungbean
5.96,1091.7,68.0,59549.9,26.75,51.2,Mungbean
5.97,1207.3,65.5,62797.5,24.57,52.9,Mungbean
6.17,1241.7,65.5,70991.0,25.58,40.9,Mungbean
6.31,978.3,66.1,71251.5,27.93,51.0,Mungbean
6.31,966.7,57.8,59319.8,25.61,51.3,Mungbean
6.44,1371.9,66.9,74597.2,27.65,51.0,Mungbean
5.94,1071.6,69.6,53187.4,25.62,60.4,Mungbean
6.6,1233.6,64.8,72490.5,30.64,36.8,Mungbean
6.23,1359.9,56.5,81713.2,26.56,43.4,Mungbean
6.29,885.2,63.5,55354.8,27.67,57.4,Mungbean
6.05,1252.9,67.6,74823.2,26.63,53.7,Mungbean
6.76,1045.2,65.8,65654.9,25.11,47.9,Mungbean
6.38,1296.0,70.0,46610.5,24.67,56.8,Mungbean
6.49,947.1,65.7,65863.3,26.59,55.6,Mungbean
5.9,1025.9,58.7,63182.4,26.21,35.0,Mungbean
6.0,1021.0,64.3,60472.5,26.96,58.1,Mungbean
5.63,1032.0,69.7,65014.3,28.63,53.5,Mungbean
5.8,1108.3,66.2,63035.5,27.04,62.9,Mungbean
6.32,1230.8,61.3,68198.5,28.71,47.1,Mungbean
6.37,1009.0,62.0,75096.9,25.69,57.7,Mungbean
6.01,1351.6,67.3,74165.0,25.78,47.7,Mungbean
6.08,1161.8,62.0,74403.1,26.68,54.3,Mungbean
6.35,1227.8,64.3,69075.0,24.67,58.3,Mungbean
6.63,927.8,66.8,90000.0,27.83,46.9,Mungbean
5.83,989.5,72.1,66579.0,26.5,53.1,Mungbean
6.34,1293.5,72.9,84506.1,28.85,41.3,Mungbean
6.14,1002.2,68.3,53276.7,22.1,65.3,Mustard
5.92,1183.0,60.8,48223.9,19.68,43.0,Mustard
6.5,1224.4,55.5,33029.4,19.19,51.4,Mustard
6.28,1302.3,61.6,30000.0,19.26,61.7,Mustard
5.96,1056.2,66.2,58769.8,22.06,52.6,Mustard
6.64,1232.6,57.7,41623.2,20.2,48.5,Mustard
6.31,1388.8,64.3,57688.8,22.24,60.0,Mustard
6.06,1346.8,60.9,49748.2,21.31,53.3,Mustard
6.22,1312.3,63.1,63742.5,20.24,66.6,Mustard
6.3,1252.2,58.4,60366.0,20.91,54.2,Mustard
6.11,939.8,52.0,50254.0,19.62,40.0,Mustard
6.16,1316.5,61.8,61052.4,21.87,54.2,Mustard
5.5,1162.4,65.7,47207.6,21.29,56.0,Mustard
6.07,1235.1,64.0,51198.4,20.37,58.0,Mustard
5.86,1088.7,57.8,63815.2,22.86,48.4,Mustard
5.99,1094.5,62.7,51670.3,17.31,48.4,Mustard
6.3,923.7,68.2,64650.7,20.9,67.0,Mustard
6.47,892.4,63.0,30000.0,18.62,48.1,Mustard
6.35,1240.8,58.2,44071.6,20.43,48.1,Mustard
6.77,1355.7,56.9,46576.3,21.33,51.5,Mustard
6.27,1162.8,57.1,53454.9,18.21,43.3,Mustard
5.83,1371.2,56.3,41825.9,19.76,59.1,Mustard
6.12,1256.8,64.0,52447.5,17.78,43.4,Mustard
6.84,1093.5,66.2,80000.0,21.05,57.6,Mustard
6.35,1235.4,62.7,48563.3,21.33,54.2,Mustard
6.19,1070.9,65.5,60099.9,22.08,61.4,Mustard
6.04,1380.4,56.8,72813.2,22.42,53.4,Mustard
6.86,1438.8,60.6,65480.1,16.88,60.3,Mustard
6.32,1406.6,59.4,43920.7,16.95,53.3,Mustard
5.95,1219.4,62.4,61432.5,20.35,48.9,Mustard
6.7,1009.1,71.1,37450.1,20.83,58.9,Mustard
6.0,1109.4,66.7,39143.9,18.61,48.7,Mustard
6.67,1123.0,59.7,58211.7,20.66,62.5,Mustard
6.71,1160.3,61.4,30000.0,19.71,54.2,Mustard
6.32,1153.6,59.6,63468.0,20.18,51.8,Mustard
6.33,1315.5,61.0,40850.9,22.04,50.7,Mustard
6.17,1285.8,59.3,45768.4,20.35,50.7,Mustard
6.52,1103.4,66.0,68836.1,19.87,60.5,Mustard
6.38,1114.1,63.1,56925.3,19.71,47.0,Mustard
6.38,1153.2,58.8,31336.7,22.32,46.6,Mustard
6.59,1014.4,66.7,54803.3,20.83,63.4,Mustard
6.05,1344.5,61.2,75707.6,20.43,55.1,Mustard
6.39,1281.6,62.2,61457.8,18.52,63.2,Mustard
6.53,1046.2,58.2,36523.3,17.15,55.8,Mustard
6.27,1187.2,60.9,41475.8,23.0,57.4,Mustard
6.07,1194.3,61.8,61600.5,19.81,43.8,Mustard
6.07,1245.1,64.2,66816.1,20.68,54.4,Mustard
6.5,1267.3,66.4,66286.1,19.34,62.6,Mustard
6.11,1243.4,63.8,30000.0,18.11,45.9,Mustard
5.93,1201.6,64.1,73733.5,17.21,63.4,Mustard
6.45,1370.6,59.6,80000.0,20.79,54.0,Mustard
5.88,1195.7,61.5,49289.9,18.35,45.2,Mustard
5.89,1264.9,57.7,69113.5,20.55,54.5,Mustard
6.13,1274.5,68.0,59093.5,21.09,53.4,Mustard
6.54,1124.5,64.4,63139.5,20.22,56.2,Mustard
6.09,1207.8,66.6,57127.7,19.6,67.7,Mustard
6.23,1222.6,61.0,50207.0,19.76,43.5,Mustard
5.91,1352.3,63.5,52439.0,18.43,49.6,Mustard
5.98,1079.9,64.6,32452.5,19.63,64.7,Mustard
6.44,1176.5,64.0,59921.0,21.49,56.9,Mustard
6.54,1180.3,58.2,56001.2,19.3,48.4,Mustard
6.97,1184.5,63.9,80000.0,19.2,66.2,Mustard
6.32,1250.1,67.0,55365.7,19.41,65.0,Mustard
6.46,1244.0,62.9,62640.3,21.84,51.1,Mustard
6.16,1027.8,59.6,50553.0,19.94,56.2,Mustard
6.24,878.1,60.9,75116.7,19.56,57.1,Mustard
5.88,1268.4,63.6,42234.5,17.51,47.6,Mustard
6.13,1260.3,56.5,52794.6,16.87,45.3,Mustard
6.52,1444.4,64.7,48010.5,18.02,60.5,Mustard
5.91,1165.0,50.0,48189.5,18.13,49.2,Mustard
6.2,1210.7,63.6,41771.5,20.27,61.8,Mustard
6.7,1129.5,60.8,55069.9,22.19,40.0,Mustard
6.16,1165.7,61.3,62256.5,20.73,56.9,Mustard
6.84,1191.0,57.0,36453.4,18.66,51.4,Mustard
6.13,1213.5,63.3,70273.9,18.87,56.2,Mustard
6.45,1262.1,61.3,68933.8,20.76,56.9,Mustard
6.64,1052.0,58.5,35482.3,17.81,58.6,Mustard
6.58,1147.9,57.7,49036.5,20.68,57.1,Mustard
5.9,1172.2,61.5,55341.8,22.29,59.5,Mustard
6.08,1237.3,60.0,46334.9,20.19,58.3,Mustard
5.75,1392.3,69.1,80000.0,19.05,59.0,Mustard
6.53,1103.1,64.9,70001.5,18.89,53.5,Mustard
6.29,1433.8,62.5,64571.4,20.03,51.8,Mustard
6.08,852.9,65.8,52262.1,19.72,54.4,Mustard
6.58,1012.3,61.3,58682.3,21.5,46.4,Mustard
6.52,934.2,59.7,60236.5,21.75,47.6,Mustard
6.06,1417.1,68.1,57009.9,21.87,42.7,Mustard
6.03,1169.9,63.9,65350.7,21.39,40.0,Mustard
6.25,1042.5,57.2,57298.5,18.44,53.9,Mustard
